year,month,local_avg_temp_C,local_avg_humidity,local_avg_wind_speed,LandAverageTemperature,LandMaxTemperature,LandMinTemperature,disease_class
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,1.0
2016,8,19.341667,74.916667,1.2125,,,,1.0
2016,8,19.341667,74.916667,1.2125,,,,1.0
2016,8,19.341667,74.916667,1.2125,,,,1.0
2016,8,19.341667,74.916667,1.2125,,,,1.0
2016,8,19.341667,74.916667,1.2125,,,,1.0
2016,8,19.341667,74.916667,1.2125,,,,1.0
2016,8,19.341667,74.916667,1.2125,,,,1.0
2016,8,19.341667,74.916667,1.2125,,,,1.0
2016,8,19.341667,74.916667,1.2125,,,,1.0
2016,8,19.341667,74.916667,1.2125,,,,1.0
2016,8,19.341667,74.916667,1.2125,,,,1.0
2016,8,19.341667,74.916667,1.2125,,,,1.0
2016,8,19.341667,74.916667,1.2125,,,,1.0
2016,8,19.341667,74.916667,1.2125,,,,1.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,11.0
2016,8,19.341667,74.916667,1.2125,,,,11.0
2016,8,19.341667,74.916667,1.2125,,,,11.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,11.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,11.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,10.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,5.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
2016,8,19.341667,74.916667,1.2125,,,,8.0
